From	To
ENSG00000134333	F5GYU2
ENSG00000134333	F5GZQ4
ENSG00000134333	F5H5J4
ENSG00000134333	F5H6W8
ENSG00000134333	F5H8H6
ENSG00000134339	P0DJI9
ENSG00000134339	A0ACI8UIR1
ENSG00000134339	E9PR14
ENSG00000134339	G3V1D9
ENSG00000134352	P40189
ENSG00000134352	A0A494BZU0
ENSG00000134352	A0A8V8TM11
ENSG00000134352	A0A8V8TM45
ENSG00000134352	A0A8V8TMJ4
ENSG00000134352	A0A8V8TMJ9
ENSG00000134352	A0A8V8TNI4
ENSG00000134352	A0A8V8TNI8
ENSG00000134352	A0A8V8TNU5
ENSG00000134352	A0A8V8TNV0
ENSG00000134352	A0ACI8PLA1
ENSG00000134352	A0ACI8QVR1
ENSG00000134352	A0ACI8QWK3
ENSG00000134352	A0ACI8RU35
ENSG00000134352	A0ACI8VRU7
ENSG00000134352	A0ACI8VRY7
ENSG00000134352	A0ACI8VS20
ENSG00000134352	D6RH03
ENSG00000134352	F6W829
ENSG00000134352	F6W855
ENSG00000134363	P19883
ENSG00000134363	A0ACI8SFW1
ENSG00000134363	A0ACI8SXD8
ENSG00000134363	A0ACI8UQY8
ENSG00000134363	H0YA75
ENSG00000134363	H0YAF9
ENSG00000134369	Q8NEY1
ENSG00000134369	A0A0A0MRJ3
ENSG00000134369	A0A8I5KSE4
ENSG00000134369	A0ABB0MVM3
ENSG00000134369	A0ACI8TU62
ENSG00000134369	H0Y6F6
ENSG00000134369	H0YA94
ENSG00000134369	H7BZD9
ENSG00000134371	Q6P1J9
ENSG00000134371	A0A1B0GUB2
ENSG00000134371	A0A2R8Y640
ENSG00000134371	A0A2R8YHB3
ENSG00000134371	A0A3B3IRP5
ENSG00000134371	A0A3B3ISN2
ENSG00000134371	A0AAQ5BGL0
ENSG00000134371	A0AAQ5BGL4
ENSG00000134371	A0ACI8QGV4
ENSG00000134371	A0ACI8R8S1
ENSG00000134371	A0ACI8STT9
ENSG00000134371	A0ACI8V2I9
ENSG00000134371	A0ACI8V2Q9
ENSG00000134389	Q9BXR6
ENSG00000134389	A0A8V8TNA3
ENSG00000134389	A0A8V8TNF4
ENSG00000134389	A0ACI8PZ58
ENSG00000134389	A0ACI8QHV4
ENSG00000134389	A0ACI8S4B0
ENSG00000134443	P07492
ENSG00000134443	H0Y5C5
ENSG00000134443	H0YCH3
ENSG00000134453	Q96I25
ENSG00000134453	A0ACI8SHH8
ENSG00000134453	A0ACI8TIH2
ENSG00000134453	A0ACI8TJ78
ENSG00000134453	A0ACI8UG63
ENSG00000134453	H0Y6J6
ENSG00000134453	Q5W010
ENSG00000134453	Q5W011
ENSG00000134453	Q5W012
ENSG00000134480	P51946
ENSG00000134480	A0A2R8Y4K6
ENSG00000134480	A0A2R8YEM2
ENSG00000134480	A0ACI8QSE7
ENSG00000134480	A0ACI8RRB7
ENSG00000134480	A0ACI8U2S5
ENSG00000134480	D6RG18
ENSG00000134480	D6RHI7
ENSG00000134490	Q24JQ0
ENSG00000134490	A0ACI8R3W0
ENSG00000134490	A0ACI8R3X0
ENSG00000134490	A0ACI8R3Y2
ENSG00000134490	A0ACI8SGU9
ENSG00000134490	A0ACI8U1V8
ENSG00000134490	A0ACI8U243
ENSG00000134490	A0ACI8U268
ENSG00000134490	A0ACI8U2A6
ENSG00000134490	A0ACI8UN13
ENSG00000134490	A0ACI8UN28
ENSG00000134490	E9PJC2
ENSG00000134490	E9PLG4
ENSG00000134490	F5GXY7
ENSG00000134490	H0YDH1
ENSG00000134490	J3QL29
ENSG00000134490	J3QR22
ENSG00000134490	J3QRE6
ENSG00000134504	Q719H9
ENSG00000134504	A0A2U3U043
ENSG00000134504	A0ACI8QCA6
ENSG00000134504	J3KSG1
ENSG00000134504	J3QLL6
ENSG00000134504	J3QRK1
ENSG00000134516	Q92608
ENSG00000134516	A0A3B3IRS9
ENSG00000134516	A0A3B3ISB1
ENSG00000134516	A0A8Q3WL64
ENSG00000134516	A0ACI8V9I2
ENSG00000134516	A0ACI8V9N2
ENSG00000134516	A0ACI8V9N4
ENSG00000134516	E5RFJ0
ENSG00000134516	H0YB76
ENSG00000134531	P54849
ENSG00000134531	F5GYV0
ENSG00000134531	F5H2P5
ENSG00000134531	F5H397
ENSG00000134531	J3KQX4
ENSG00000134532	P35711
ENSG00000134532	A0A2R8Y5Q1
ENSG00000134532	A0A2R8Y7P3
ENSG00000134532	A0A994J4A9
ENSG00000134532	A0A994J4I4
ENSG00000134532	A0A994J4Y0
ENSG00000134532	A0A994J6X9
ENSG00000134532	A0A994J7C0
ENSG00000134532	F5GWL1
ENSG00000134532	F5H0I3
ENSG00000134532	G3V0H1
ENSG00000134532	I3L0A5
ENSG00000134545	P26715
ENSG00000134545	F5GYZ0
ENSG00000134545	H0YGB7
ENSG00000134548	Q9BT56
ENSG00000134548	A0A3B3ISF3
ENSG00000134548	F5GXE5
ENSG00000134590	A6ZKI3
ENSG00000134594	Q14088
ENSG00000134594	A0ACI8VKL2
ENSG00000134595	P41225
ENSG00000134597	Q9Y388
ENSG00000134597	A0ACI8T052
ENSG00000134597	Q5JY83
ENSG00000134602	Q9P289
ENSG00000134602	A0ACI8RXZ6
ENSG00000134602	A0ACI8S6K3
ENSG00000134602	A0ACI8TEJ7
ENSG00000134602	A0ACI8TES1
ENSG00000134602	A0ACI8TEW3
ENSG00000134602	A0ACI8TEX9
ENSG00000134602	F6VU48
ENSG00000134602	F8WAH8
ENSG00000134686	Q8IXK0
ENSG00000134686	A0A0A0MSI2
ENSG00000134686	A0A8I5KPD5
ENSG00000134686	A0A8I5KY19
ENSG00000134686	A0A994J5J9
ENSG00000134690	Q53HL2
ENSG00000134690	A0ACI8TR83
ENSG00000134690	A0ACI8TR84
ENSG00000134690	A0ACI8TR95
ENSG00000134690	A0ACI8TRA9
ENSG00000134709	Q9UJC3
ENSG00000134709	A0A8I5KQJ5
ENSG00000134709	A0A8I5KRQ9
ENSG00000134709	A0A8I5KRT5
ENSG00000134709	A0ACI8R4D2
ENSG00000134709	A0ACI8RIC8
ENSG00000134709	A0ACI8RLQ8
ENSG00000134709	A0ACI8SDW4
ENSG00000134709	A0ACI8SFD4
ENSG00000134709	A0ACI8TJB7
ENSG00000134709	A0ACI8VHR1
ENSG00000134709	B1AK95
ENSG00000134717	Q96K17
ENSG00000134717	A0ACI8SKP4
ENSG00000134717	E9PL10
ENSG00000134717	E9PPC3
ENSG00000134748	Q8NAV1
ENSG00000134748	A0ACI8Q8U9
ENSG00000134748	A0ACI8RLK6
ENSG00000134748	A0ACI8RXZ4
ENSG00000134748	A0ACI8V1Z2
ENSG00000134758	Q8WVD3
ENSG00000134758	A0ACI8PLN6
ENSG00000134758	A0ACI8QV87
ENSG00000134758	A0ACI8R0U9
ENSG00000134758	A0ACI8SJV3
ENSG00000134758	A0ACI8VFT4
ENSG00000134758	J3KRU4
ENSG00000134758	J3KSI2
ENSG00000134758	J3QKM8
ENSG00000134758	J3QLQ3
ENSG00000134779	Q68CL5
ENSG00000134779	A0A087WUC8
ENSG00000134779	A0A087WV06
ENSG00000134779	A0A087WZ07
ENSG00000134779	A0A087X0Q8
ENSG00000134779	A0A087X1R7
ENSG00000134779	A0ACI8R6U5
ENSG00000134779	A0ACI8R6U6
ENSG00000134779	A0ACI8SD48
ENSG00000134779	A0ACI8SNN9
ENSG00000134779	K7EJA6
ENSG00000134779	K7EK44
ENSG00000134779	K7EKC0
ENSG00000134779	K7ELA6
ENSG00000134779	K7EN50
ENSG00000134779	K7ENZ9
ENSG00000134779	K7EP30
ENSG00000134779	K7ERK3
ENSG00000134780	Q9Y4D2
ENSG00000134780	A0ACI8PVA6
ENSG00000134780	A0ACI8U1P2
ENSG00000134780	A0ACI8VRZ5
ENSG00000134780	F5GY58
ENSG00000134809	P62072
ENSG00000134809	A0ACI8TEZ6
ENSG00000134812	P27352
ENSG00000134812	E9PM21
ENSG00000134817	P35414
ENSG00000134824	O95864
ENSG00000134824	A0ACI8QW41
ENSG00000134824	A0ACI8RCU9
ENSG00000134824	A0ACI8RTL1
ENSG00000134824	A0ACI8TA33
ENSG00000134824	A0ACI8TA36
ENSG00000134824	A0ACI8TAQ9
ENSG00000134824	A0ACI8TAX1
ENSG00000134824	A0ACI8TB36
ENSG00000134824	E5RGD8
ENSG00000134824	E5RGZ5
ENSG00000134824	E5RHL3
ENSG00000134825	P61165
ENSG00000134825	A0ACI8U2T0
ENSG00000134825	F5GWH5
ENSG00000134825	F5H7Z5
ENSG00000134852	O15516
ENSG00000134852	A0ACI8V6Z9
ENSG00000134852	C9JK03
ENSG00000134853	P16234
ENSG00000134853	A0ACI8V0A7
ENSG00000134853	A0ACI8V0B0
ENSG00000134853	D6RDX0
ENSG00000134853	D6RG11
ENSG00000134853	D6RIG5
ENSG00000134853	D6RJH0
ENSG00000134864	Q9BVM4
ENSG00000134864	M0R0M3
ENSG00000134864	M0R217
ENSG00000134873	P78369
ENSG00000134873	A0ACI8R067
ENSG00000134873	Q5W075
ENSG00000134874	Q86YF9
ENSG00000134874	A0ACI8QNG5
ENSG00000134874	A0ACI8RNX6
ENSG00000134874	A0ACI8S2T3
ENSG00000134874	A0ACI8S9Z6
ENSG00000134874	A0ACI8SFR9
ENSG00000134874	A0ACI8TBV2
ENSG00000134874	A0ACI8TCX8
ENSG00000134874	A0ACI8TDB0
ENSG00000134874	A0ACI8UF17
ENSG00000134874	A0ACI8UF46
ENSG00000134874	A0ACI8UF47
ENSG00000134897	Q86UB2
ENSG00000134897	A0A494BZX4
ENSG00000134897	A0A494C000
ENSG00000134897	A0A494C0D0
ENSG00000134897	A0A494C0F9
ENSG00000134897	A0A494C0L8
ENSG00000134897	A0A494C1A7
ENSG00000134897	A0A494C1S8
ENSG00000134897	A0ACI8R792
ENSG00000134897	A0ACI8RF92
ENSG00000134897	A0ACI8SHD7
ENSG00000134897	A0ACI8SXR2
ENSG00000134897	A0ACI8V5X6
ENSG00000134909	A7KAX9
ENSG00000134909	A0A804HK06
ENSG00000134909	E9PRH3
ENSG00000134909	G3V174
ENSG00000134996	Q92882
ENSG00000134996	A0ACI8PB56
ENSG00000134996	A0ACI8PEB4
ENSG00000134996	A0ACI8PEI8
ENSG00000134996	A0ACI8PHW9
ENSG00000134996	A0ACI8PWN5
ENSG00000134996	A0ACI8R7D3
ENSG00000134996	A0ACI8RH15
ENSG00000134996	A0ACI8RNZ5
ENSG00000134996	A0ACI8TT45
ENSG00000134996	A0ACI8TTH5
ENSG00000134996	A0ACI8UEJ2
ENSG00000134996	A0ACI8UEM7
ENSG00000135002	Q969G6
ENSG00000135002	H7C4G0
ENSG00000135018	Q9UMX0
ENSG00000135018	A0ACI8PBC9
ENSG00000135018	A0ACI8PF84
ENSG00000135018	A0ACI8PRX6
ENSG00000135018	A0ACI8Q9I1
ENSG00000135018	A0ACI8Q9J7
ENSG00000135018	A0ACI8QHV2
ENSG00000135018	A0ACI8R079
ENSG00000135018	A0ACI8RPS5
ENSG00000135018	A0ACI8RTQ4
ENSG00000135018	A0ACI8UIR4
ENSG00000135018	A0ACI8UIS3
ENSG00000135018	A0ACI8UIU6
ENSG00000135018	A0ACI8UJ10
ENSG00000135018	H0YDS0
ENSG00000135018	H0YEZ9
ENSG00000135040	Q5VZE5
ENSG00000135040	A0ACI8R851
ENSG00000135040	A0ACI8S3J6
ENSG00000135040	A0ACI8S4I6
ENSG00000135040	A0ACI8S6P4
ENSG00000135040	A0ACI8SGD9
ENSG00000135040	A0ACI8SHE9
ENSG00000135040	A0ACI8TUD3
ENSG00000135040	A0ACI8TUE8
ENSG00000135046	P04083
ENSG00000135046	A0ACI8PKY7
ENSG00000135046	A0ACI8QU45
ENSG00000135046	A0ACI8UTE3
ENSG00000135046	A0ACI8UTF2
ENSG00000135046	A0ACI8UTG8
ENSG00000135046	Q5T3N0
ENSG00000135046	Q5T3N1
ENSG00000135052	Q8NBJ4
ENSG00000135052	A0ACI8SGE8
ENSG00000135052	A0ACI8SHF4
ENSG00000135052	A0ACI8SHF7
ENSG00000135052	A0ACI8TXL6
ENSG00000135052	A0ACI8U9R9
ENSG00000135052	A0ACI8U9S1
ENSG00000135052	C9J941
ENSG00000135052	C9JYM4
ENSG00000135052	F8WAT9
ENSG00000135069	Q9Y617
ENSG00000135069	A0ACI8R292
ENSG00000135069	A0ACI8RX65
ENSG00000135069	A0ACI8S8T0
ENSG00000135069	A0ACI8SH54
ENSG00000135069	A0ACI8STY4
ENSG00000135069	A0ACI8STZ8
ENSG00000135069	A0ACI8SU00
ENSG00000135069	A0ACI8SU15
ENSG00000135069	A0ACI8SU16
ENSG00000135077	Q8TDQ0
ENSG00000135077	A0A8Q3SIX1
ENSG00000135077	A0A8Q3SJ15
ENSG00000135077	A0A8Q3SJ74
ENSG00000135077	A0A8V8TMM7
ENSG00000135077	E5RFR4
ENSG00000135077	E5RHN3
ENSG00000135093	Q70CQ3
ENSG00000135093	A0ACI8R8W8
ENSG00000135093	A0ACI8RFV3
ENSG00000135093	A0ACI8S052
ENSG00000135093	A0ACI8SA24
ENSG00000135093	A0ACI8SEV8
ENSG00000135093	A0ACI8TEK4
ENSG00000135093	A0ACI8TEL1
ENSG00000135093	A0ACI8TEQ4
ENSG00000135093	A0ACI8V5X3
ENSG00000135093	A0ACI8V5Z0
ENSG00000135093	F5GXG2
ENSG00000135093	F5H3L3
ENSG00000135093	F5H8D3
ENSG00000135093	F6Y5C4
ENSG00000135093	S4R354
ENSG00000135093	S4R3D1
ENSG00000135094	P20132
ENSG00000135094	A0ACI8QAP5
ENSG00000135094	A0ACI8R4S2
ENSG00000135094	A0ACI8RN75
ENSG00000135094	A0ACI8RR12
ENSG00000135094	A0ACI8RZ42
ENSG00000135094	A0ACI8S9C7
ENSG00000135094	F8VW93
ENSG00000135094	F8VXS0
ENSG00000135097	O43347
ENSG00000135097	A0ACI8PLN4
ENSG00000135097	A0ACI8T823
ENSG00000135097	A0ACI8T881
ENSG00000135097	A0ACI8T898
ENSG00000135097	A0ACI8T8E0
ENSG00000135097	H0YHB7
ENSG00000135111	O15119
ENSG00000135124	Q99571
ENSG00000135124	A0ACI8Q852
ENSG00000135124	A0ACI8QK11
ENSG00000135124	A0ACI8QS09
ENSG00000135124	A0ACI8QY68
ENSG00000135124	A0ACI8RUV7
ENSG00000135124	A0ACI8S4C9
ENSG00000135124	A0ACI8S7G5
ENSG00000135124	A0ACI8SVA5
ENSG00000135124	A0ACI8SVT4
ENSG00000135124	A0ACI8VDI5
ENSG00000135124	A0ACI8VDJ1
ENSG00000135124	F5GZQ9
ENSG00000135124	F5H1M6
ENSG00000135124	F5H2S3
ENSG00000135124	H0YF70
ENSG00000135144	Q86Y01
ENSG00000135144	A0ACI8TIQ1
ENSG00000135148	O14545
ENSG00000135148	A0ACI8PYM4
ENSG00000135148	A0ACI8QG73
ENSG00000135148	A0ACI8QNG2
ENSG00000135148	A0ACI8RYR1
ENSG00000135148	A0ACI8SVF8
ENSG00000135148	A0ACI8SVI1
ENSG00000135148	A0ACI8VFH9
ENSG00000135148	A0ACI8VFK1
ENSG00000135148	A0ACI8VFL4
ENSG00000135148	A0ACI8VFM0
ENSG00000135148	F8VNX8
ENSG00000135148	F8VVF3
ENSG00000135148	F8VWK2
ENSG00000135148	S4R2Z9
ENSG00000135185	Q9BU79
ENSG00000135185	C9JY04
ENSG00000135205	Q8IYE0
ENSG00000135205	A0ACI8SC41
ENSG00000135205	C9JRR4
ENSG00000135211	Q9H2L4
ENSG00000135222	P05814
ENSG00000135248	Q96KD3
ENSG00000135248	F8WC62
ENSG00000135248	F8WC78
ENSG00000135248	H7C4R1
ENSG00000135249	Q6NUQ1
ENSG00000135249	A0ACI8QQ87
ENSG00000135249	A0ACI8R7Q7
ENSG00000135249	A0ACI8RUG9
ENSG00000135249	A0ACI8RWS2
ENSG00000135249	A0ACI8SD35
ENSG00000135249	A0ACI8TIQ8
ENSG00000135249	A0ACI8TIQ9
ENSG00000135249	A0ACI8TIR2
ENSG00000135249	A0ACI8TIR6
ENSG00000135249	A0ACI8TIS8
ENSG00000135249	A0ACI8TIZ8
ENSG00000135249	A0ACI8VF90
ENSG00000135249	A0ACI8VFD6
ENSG00000135249	C9J5S3
ENSG00000135249	F8WAZ2
ENSG00000135249	F8WC46
ENSG00000135249	F8WDC5
ENSG00000135250	P78362
ENSG00000135250	A0A994J591
ENSG00000135250	A0ACI8QX12
ENSG00000135250	A0ACI8TUS2
ENSG00000135250	A0ACI8TUT2
ENSG00000135250	A0ACI8TUU2
ENSG00000135250	C9J2M4
ENSG00000135250	C9JWF7
ENSG00000135250	F8WAV6
ENSG00000135250	F8WBW4
ENSG00000135250	H7C521
ENSG00000135250	H7C5L6
ENSG00000135298	O60242
ENSG00000135298	A0A804HJR2
ENSG00000135298	J3KMY8
ENSG00000135298	S4R307
ENSG00000135298	S4R3D0
ENSG00000135312	P28222
ENSG00000135314	Q4VXA5
ENSG00000135314	A0ACI8TBG0
ENSG00000135314	A6PVU5
ENSG00000135316	O60506
ENSG00000135316	A0A7I2V2F0
ENSG00000135316	A0A7I2V2F2
ENSG00000135316	A0A7I2V309
ENSG00000135316	A0A7I2V346
ENSG00000135316	A0A7I2V4J0
ENSG00000135316	A0A7I2V4Z0
ENSG00000135316	A0A7I2V5Q6
ENSG00000135316	A0A7I2YQN2
ENSG00000135316	A0A7I2YQV8
ENSG00000135316	A0A804HI31
ENSG00000135316	A0AA34QW03
ENSG00000135316	F6UXX1
ENSG00000135318	P21589
ENSG00000135318	A0ACI8QGD7
ENSG00000135318	A0ACI8QNM8
ENSG00000135318	A0ACI8S2W8
ENSG00000135318	A0ACI8UT94
ENSG00000135318	A0ACI8UTB9
ENSG00000135318	F6Y7G1
ENSG00000135318	H0Y3X5
ENSG00000135318	H0Y7R7
ENSG00000135324	Q96G30
ENSG00000135324	A0ACI8VHP2
ENSG00000135334	Q53H80
ENSG00000135334	A0ACI8Q7P1
ENSG00000135334	A0ACI8S445
ENSG00000135334	A0ACI8UYH7
ENSG00000135338	Q86VQ0
ENSG00000135338	S4R3K6
ENSG00000135362	Q6MZQ0
ENSG00000135362	A0ACI8PWW0
ENSG00000135362	A0ACI8QNC5
ENSG00000135362	A0ACI8RA71
ENSG00000135362	A0ACI8RNZ1
ENSG00000135362	A0ACI8RUN5
ENSG00000135362	E9PIU0
ENSG00000135362	E9PJV4
ENSG00000135362	E9PL62
ENSG00000135362	E9PLJ6
ENSG00000135362	E9PP25
ENSG00000135362	E9PP62
ENSG00000135362	E9PS02
ENSG00000135363	P25791
ENSG00000135365	Q96BD5
ENSG00000135365	A0A1B0GX09
ENSG00000135365	A0A1D5RMU1
ENSG00000135365	A0ACI8PGV3
ENSG00000135365	A0ACI8QFS4
ENSG00000135365	A0ACI8QNZ2
ENSG00000135365	A0ACI8QPR2
ENSG00000135365	A0ACI8R7P5
ENSG00000135365	A0ACI8RPL9
ENSG00000135365	A0ACI8RY31
ENSG00000135365	A0ACI8V3H3
ENSG00000135365	A0ACI8V3K0
ENSG00000135365	E9PLU5
ENSG00000135365	E9PLV4
ENSG00000135365	E9PNN4
ENSG00000135365	E9PNW9
ENSG00000135365	E9PQM3
ENSG00000135365	E9PR02
ENSG00000135365	E9PS51
ENSG00000135365	H0YCI1
ENSG00000135365	H0YCM5
ENSG00000135365	H0YEK2
ENSG00000135374	Q9UKW6
ENSG00000135374	A0A087X1W9
ENSG00000135374	A0A669KB78
ENSG00000135374	A0ACI8SA51
ENSG00000135374	A0ACI8V8K4
ENSG00000135404	P08962
ENSG00000135404	A0ACI8PJK2
ENSG00000135404	A0ACI8QJY4
ENSG00000135404	A0ACI8QTB6
ENSG00000135404	A0ACI8QU07
ENSG00000135404	A0ACI8RBA2
ENSG00000135404	A0ACI8RSJ2
ENSG00000135404	A0ACI8T4Z0
ENSG00000135404	A0ACI8T4Z2
ENSG00000135404	A0ACI8T505
ENSG00000135404	A0ACI8T507
ENSG00000135404	A0ACI8T517
ENSG00000135404	A0ACI8T519
ENSG00000135404	A0ACI8T566
ENSG00000135404	F8VNT9
ENSG00000135404	F8VV56
ENSG00000135404	F8VWK8
ENSG00000135404	F8VX62
ENSG00000135404	F8W022
ENSG00000135406	P41219
ENSG00000135406	F8W835
ENSG00000135406	H7C5W5
ENSG00000135409	Q16671
ENSG00000135409	A0ACI8V8C2
ENSG00000135409	A0ACI8V8C5
ENSG00000135409	A0ACI8V8F3
ENSG00000135409	H3BPI9
ENSG00000135423	Q9UI32
ENSG00000135423	A0ACI8PQF2
ENSG00000135423	A0ACI8PQI0
ENSG00000135423	A0ACI8PQN3
ENSG00000135423	A0ACI8PSJ5
ENSG00000135423	A0ACI8PSV9
ENSG00000135423	A0ACI8PWJ5
ENSG00000135423	A0ACI8Q1N0
ENSG00000135423	A0ACI8Q7A1
ENSG00000135423	A0ACI8QF11
ENSG00000135423	A0ACI8QTP5
ENSG00000135423	A0ACI8R3K9
ENSG00000135423	A0ACI8REV3
ENSG00000135423	A0ACI8RID5
ENSG00000135423	A0ACI8RPH9
ENSG00000135423	A0ACI8RSU0
ENSG00000135423	A0ACI8RX73
ENSG00000135423	A0ACI8RY71
ENSG00000135423	A0ACI8S540
ENSG00000135423	C9J3Q2
ENSG00000135423	E5G745
ENSG00000135423	F6TQ87
ENSG00000135423	F8WBC9
ENSG00000135423	F8WBL8
ENSG00000135423	F8WEU7
ENSG00000135423	G5E9X4
ENSG00000135441	P78537
ENSG00000135441	A0ACI8SS77
ENSG00000135441	A0ACI8SS80
ENSG00000135441	F8VP73
ENSG00000135441	F8W606
ENSG00000135441	G8JLQ3
ENSG00000135441	H0YHA4
ENSG00000135443	P78386
ENSG00000135443	F5GYI5
ENSG00000135446	P11802
ENSG00000135446	A0ACI8SXK7
ENSG00000135446	F8VTV8
ENSG00000135446	F8VWX7
ENSG00000135446	F8VXD2
ENSG00000135446	F8VYH9
ENSG00000135446	F8VYY1
ENSG00000135446	F8VZ13
ENSG00000135446	F8VZ51
ENSG00000135446	F8VZZ0
ENSG00000135446	F8W1L8
ENSG00000135446	Q96BE9
ENSG00000135451	Q12815
ENSG00000135451	A0ACI8PXK7
ENSG00000135451	A0ACI8S8L7
ENSG00000135451	A0ACI8TJ10
ENSG00000135451	A0ACI8TJ87
ENSG00000135451	A0ACI8VMT3
ENSG00000135451	F8VPI0
ENSG00000135451	F8VR46
ENSG00000135451	F8VVS4
ENSG00000135451	F8VVT5
ENSG00000135451	F8VVX4
ENSG00000135451	F8VXF3
ENSG00000135451	F8VXV6
ENSG00000135451	F8W052
ENSG00000135451	F8W130
ENSG00000135451	F8W1E3
ENSG00000135452	Q12999
ENSG00000135452	A0ACI8PMT2
ENSG00000135452	A0ACI8Q4G7
ENSG00000135452	A0ACI8QC28
ENSG00000135452	A0ACI8RV63
ENSG00000135452	A0ACI8SY07
ENSG00000135452	A0ACI8SY89
ENSG00000135452	A0ACI8V4B5
ENSG00000135452	F8VNT7
ENSG00000135452	F8VP43
ENSG00000135452	F8VS78
ENSG00000135452	F8VVF8
ENSG00000135452	F8VW54
ENSG00000135452	F8VWE0
ENSG00000135457	Q12800
ENSG00000135457	A0A8I5KWR0
ENSG00000135457	A0ACI8QY13
ENSG00000135457	A0ACI8RUS4
ENSG00000135457	A0ACI8S075
ENSG00000135457	A0ACI8S6S0
ENSG00000135457	A0ACI8S7F6
ENSG00000135457	A0ACI8SCK9
ENSG00000135457	A0ACI8SGT6
ENSG00000135457	A0ACI8TJU5
ENSG00000135457	A0ACI8TK13
ENSG00000135457	F8VWL0
ENSG00000135457	F8VX55
ENSG00000135472	Q9BWQ8
ENSG00000135472	A0A0A0MTP9
ENSG00000135472	A0ACI8S7C0
ENSG00000135472	A0ACI8UI65
ENSG00000135472	A0ACI8UIX1
ENSG00000135472	F8VV65
ENSG00000135472	F8VZI9
ENSG00000135472	F8W1L3
ENSG00000135472	H0YIR3
ENSG00000135482	Q96K80
ENSG00000135482	F8VQT2
ENSG00000135482	F8VSG0
ENSG00000135482	F8VYY3
ENSG00000135517	P30301
ENSG00000135521	Q96GA3
ENSG00000135521	A0ACI8RUB1
ENSG00000135521	A0ACI8SXS5
ENSG00000135521	A0ACI8SXS9
ENSG00000135521	A0ACI8SXT3
ENSG00000135521	A0ACI8SXU1
ENSG00000135521	A0ACI8VQF6
ENSG00000135525	Q14244
ENSG00000135525	A0A087WZ40
ENSG00000135525	A0ACI8QA74
ENSG00000135525	A0ACI8R6Z9
ENSG00000135525	A0ACI8R906
ENSG00000135525	A0ACI8S128
ENSG00000135525	A0ACI8U046
ENSG00000135525	A0ACI8U058
ENSG00000135525	A0ACI8U064
ENSG00000135525	A0ACI8U069
ENSG00000135525	A0ACI8VF77
ENSG00000135525	A0ACI8VF81
ENSG00000135535	Q04900
ENSG00000135535	A0ACI8PH08
ENSG00000135535	A0ACI8R3Y9
ENSG00000135535	A0ACI8RJH0
ENSG00000135535	A0ACI8TES3
ENSG00000135535	A0ACI8TEX2
ENSG00000135535	D6R9B4
ENSG00000135537	Q8WV93
ENSG00000135537	A0ACI8R539
ENSG00000135537	A0ACI8R542
ENSG00000135537	A0ACI8R548
ENSG00000135537	A0ACI8R558
ENSG00000135537	A0ACI8RQK6
ENSG00000135537	A0ACI8SCQ8
ENSG00000135537	A0ACI8SGY1
ENSG00000135537	A0ACI8UVJ3
ENSG00000135537	A6ZJA2
ENSG00000135537	H0Y5F4
ENSG00000135537	H7C448
ENSG00000135547	Q9UBP5
ENSG00000135547	Q5TF93
ENSG00000135549	Q9C010
ENSG00000135549	A0A8Q3SIW0
ENSG00000135549	Q5T0Z6
ENSG00000135587	O60906
ENSG00000135587	A0ACI8Q1X3
ENSG00000135587	A0ACI8SAI5
ENSG00000135587	H0Y5N2
ENSG00000135604	O75558
ENSG00000135624	Q99832
ENSG00000135624	A0ACI8Q297
ENSG00000135624	A0ACI8QIG6
ENSG00000135624	A0ACI8QT75
ENSG00000135624	A0ACI8R2D6
ENSG00000135624	A0ACI8RK96
ENSG00000135624	A0ACI8SQL6
ENSG00000135624	A0ACI8SQM5
ENSG00000135624	A0ACI8SQM9
ENSG00000135624	A0ACI8SQN0
ENSG00000135624	A0ACI8SQN5
ENSG00000135624	A0ACI8SQN6
ENSG00000135624	A0ACI8SQP1
ENSG00000135624	A0ACI8SQP3
ENSG00000135624	A0ACI8SQR4
ENSG00000135624	A0ACI8SQV8
ENSG00000135624	A0ACI8SQW9
ENSG00000135624	A0ACI8SQZ0
ENSG00000135624	A0ACI8SQZ2
ENSG00000135624	A0ACI8SR02
ENSG00000135624	A0ACI8V6X8
ENSG00000135624	A0ACI8V6Y8
ENSG00000135624	A0ACI8V700
ENSG00000135624	A0ACI8V706
ENSG00000135624	F8WAM2
ENSG00000135624	F8WBP8
ENSG00000135625	Q05215
ENSG00000135625	A0A0C4DG96
ENSG00000135625	A0ACI8QQJ6
ENSG00000135632	Q6GMV2
ENSG00000135632	A0ACI8S586
ENSG00000135632	A0ACI8SGA1
ENSG00000135632	A0ACI8TEQ9
ENSG00000135632	A0ACI8TFF6
ENSG00000135632	A0ACI8VES7
ENSG00000135632	A0ACI8VJK5
ENSG00000135632	C9IYN9
ENSG00000135632	E2QRN5
ENSG00000135632	F8WEJ9
ENSG00000135636	O75923
ENSG00000135636	A0A8V8TLD2
ENSG00000135636	A0A8V8TLF8
ENSG00000135636	A0A8V8TLV7
ENSG00000135636	A0A8V8TMV5
ENSG00000135636	A0A8V8TN49
ENSG00000135636	A0ACI8Q1Y3
ENSG00000135636	A0ACI8RF67
ENSG00000135643	Q86W47
ENSG00000135643	H0YC85
ENSG00000135655	Q9Y4E8
ENSG00000135655	A0ACI8Q7C4
ENSG00000135655	A0ACI8QC12
