source_database	source_version	evidence_role	source_record_id	raw_identifier_a	raw_identifier_b	endpoint_a_status	endpoint_b_status	reason
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:269	P17560	P00797	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:270	P09712	P11021	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:271	P09731	P11021	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:272	P09729	P11021	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:273	P09728	P11021	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:274	O55055	Q9UJW3	no_human_target_in_pinned_release	unmapped_in_pinned_uniprot_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:275	Q9UBB5	Q9UJW3	unmapped_in_pinned_uniprot_release	unmapped_in_pinned_uniprot_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:276	O95983	Q9UJW3	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:277	Q8UVW8	P51167	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:278	P09866	Q4GWZ2	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:280	P01186	P30560	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:281	P17141	P25976	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:283	P15208	P05017	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:287	P03682	C6EGH1	no_human_target_in_pinned_release	target_record_missing_from_pinned_snapshot	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:288	P97471	P70323	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:289	P97454	P70323	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:290	O35182	P70323	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:291	P46630	Q9DVL1	no_human_target_in_pinned_release	unmapped_in_pinned_uniprot_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:292	P63170	P29476-3	no_human_target_in_pinned_release	isoform_specific_source_not_folded_to_canonical	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:295	Q99497	Q9UBK2	unmapped_in_pinned_uniprot_release	unmapped_in_pinned_uniprot_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:297	Q8CGY6	P02609	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:299	Q96QF0	Q99909	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:301	Q9Y2D8	Q16384	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:302	Q9Y2D8	O60224	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:303	Q60972	Q01147	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:306	Q92769	Q9BQ52	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:308	Q92769	P25916	accepted	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:312	Q60954	Q789F3	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:316	O34580	P37455	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:317	P54394	P37455	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:318	P22303	P02866	accepted	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:320	P21803	P15655	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:321	B7SGZ7	P05412	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:322	B7SGZ7	P05549	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:325	P04406	B1P6E5	accepted	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:326	P0AG86	P02925	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:327	P70188	Q03059	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:329	Q8TCT9	Q9Y6X1	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:330	P31786	O89090	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:331	P31786	P06537	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:334	Q8CF89	Q64729	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:335	Q8CF89	Q62312	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:337	P54921	Q63666	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:338	P61588	P70336	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:340	Q6DQH2	P25963	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:341	Q6DQH2	Q13158	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:342	Q6DQH2	Q13546	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:343	Q6DQH2	P25446	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:345	O35657	P01132	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:346	Q01831	P0A9H1	accepted	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:348	Q0VC48	Q28177	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:349	Q0VC48	P48616	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:350	P20942	Q32L40	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:351	Q8AZK7	P12978	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:355	P08047	Q9Y294	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:359	Q68396	P50591	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:360	Q68396	O43557	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:361	Q68396	P01374	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:362	Q68396	P01375	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:363	Q68396	P48023	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:364	Q68396	P29965	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:365	Q68396	P32971	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:366	Q68396	O43508	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:367	Q68396	P41273	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:368	Q68396	P43489	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:369	Q68396	O75888	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:370	Q68396	O14788	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:371	Q68396	O95150	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:377	P0A6A8	P0AG20	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:378	P11084	P30154	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:379	Q922H7	Q62432	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:380	Q922H7	Q8BUN5	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:381	Q922H7	P97471	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:382	Q922H7	O35182	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:383	Q922H7	O35253	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:388	P49597	Q38898	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:390	P18627	P04578	accepted	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:391	Q9Y4K3	Q14653	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:392	Q8W420	Q9LVG4	no_human_target_in_pinned_release	unmapped_in_pinned_uniprot_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:393	Q8W420	Q93WK5	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:394	Q8W420	Q8L500	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:395	Q8W420	P92973	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:396	Q8W420	Q6R0H1	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:397	P21183	P04401	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:398	P27699	Q8R4I4	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:399	P03255	O00499	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:400	B7Z018	Q02870	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:401	B9EKI3	P42224	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:403	I0LJR4	I0LL25	target_record_missing_from_pinned_snapshot	target_record_missing_from_pinned_snapshot	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:404	Q8K094	Q9QZQ1	no_human_target_in_pinned_release	unmapped_in_pinned_uniprot_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:405	P98078-3	D3ZUY8	isoform_specific_source_not_folded_to_canonical	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:406	P98078-3	P08081	isoform_specific_source_not_folded_to_canonical	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:409	P10745	P62157	accepted	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:418	Q07832	Q61037	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:419	Q9P0N9	P49815	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:429	P63330	Q9EP53	no_human_target_in_pinned_release	unmapped_in_pinned_uniprot_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:430	O94907	Q9BQB4	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:434	O26901	P0AGE0	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:436	P00973	Q9UIS9	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:438	O24456	P49177	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:439	P02769	P00747	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:440	Q9H2X6	Q00987	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:441	P15692-8	O14786	isoform_specific_source_not_folded_to_canonical	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:442	P51680	P10855	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:443	P51680	P30882	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:444	P51680	P14097	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:445	P35240-1	P15311	isoform_specific_source_not_folded_to_canonical	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:446	Q9H204	P26038	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:448	Q8R0L9	P03372	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:449	P32494	P10276	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:452	Q9CZA6	P15331	unmapped_in_pinned_uniprot_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:453	Q9YP87	P09225	unmapped_in_pinned_uniprot_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:454	Q9YP87	Q06643	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:455	Q9YP87	P32970	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:456	Q9YP87	P32971	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:457	Q9YP87	P32972	unmapped_in_pinned_uniprot_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:458	Q9YP87	P29965	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:459	Q9YP87	P27548	unmapped_in_pinned_uniprot_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:460	Q9YP87	P41273	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:461	Q9YP87	P41274	unmapped_in_pinned_uniprot_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:462	Q9YP87	P48023	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:463	Q9YP87	P41047	unmapped_in_pinned_uniprot_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:464	Q9YP87	P41155	unmapped_in_pinned_uniprot_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:465	Q9YP87	P50591	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:466	Q9YP87	P50592	unmapped_in_pinned_uniprot_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:467	Q9YP87	P23510	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:468	Q9YP87	P43488	unmapped_in_pinned_uniprot_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:469	P06750	P97797	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:470	Q8CJ26	P01139	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:472	P59190	Q9UJ41	accepted	unmapped_in_pinned_uniprot_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:473	Q10282	P27584	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:478	P09951	P19491	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:481	G5DGD4	O24017	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:482	Q9SYV0	O24017	unmapped_in_pinned_uniprot_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:483	K4CRX6	O24017	target_record_missing_from_pinned_snapshot	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:485	O35718	P52332	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:486	O35718	Q62120	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:488	P15207	Q96RL1	no_human_target_in_pinned_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:494	Q9NV88	Q9UKF6	unmapped_in_pinned_uniprot_release	unmapped_in_pinned_uniprot_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:496	Q9NV88	Q10570	unmapped_in_pinned_uniprot_release	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:497	P22607-3	P09038	isoform_specific_source_not_folded_to_canonical	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:498	P22607-3	P21781	isoform_specific_source_not_folded_to_canonical	accepted	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:500	P97946	P35918	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
Negatome 2.0	manual_stringent_site_file_2021-09-15	negative_evidence	Negatome2-manual-stringent-line:501	Q8K4N8	P70196	no_human_target_in_pinned_release	no_human_target_in_pinned_release	unresolved_endpoint
